Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.07    0.04 20849182/20849254     BLG::blnode_T** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >, BLG::blnode_T**>(__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >, __gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >, BLG::blnode_T**) [60]
[153]    0.1    0.07    0.04 20849254         std::_Niter_base<BLG::blnode_T**>::iterator_type std::__niter_base<BLG::blnode_T**>(BLG::blnode_T**) [153]
                0.04    0.00 20849254/20849302     std::_Iter_base<BLG::blnode_T**, false>::_S_base(BLG::blnode_T**) [217]
-----------------------------------------------
                0.05    0.00 25906821/51813689     xsd::cxx::tree::sequence<SimulinkModel::XSD::performance_T, false>::begin() [88]
                0.05    0.00 25906868/51813689     xsd::cxx::tree::sequence<SimulinkModel::XSD::performance_T, false>::end() [68]
[154]    0.1    0.11    0.00 51813689         xsd::cxx::tree::iterator_adapter<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, SimulinkModel::XSD::performance_T>::iterator_adapter(__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > > const&) [154]
-----------------------------------------------
                0.00    0.00      48/20849230     std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::_M_check_len(unsigned long, char const*) const [341]
                0.11    0.00 20849182/20849230     std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::vector(std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > const&) [34]
[155]    0.1    0.11    0.00 20849230         std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::size() const [155]
-----------------------------------------------
                0.00    0.00      48/20849229     std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::_M_check_len(unsigned long, char const*) const [340]
                0.11    0.00 20849181/20849229     std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::vector(std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > const&) [27]
[156]    0.1    0.11    0.00 20849229         std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::size() const [156]
-----------------------------------------------
                0.08    0.03 20849182/20849182     std::_Vector_base<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::_Vector_impl::~_Vector_impl() [131]
[157]    0.1    0.08    0.03 20849182         std::allocator<BLG::bledge_T*>::~allocator() [157]
                0.03    0.00 20849182/20849182     __gnu_cxx::new_allocator<BLG::bledge_T*>::~new_allocator() [237]
-----------------------------------------------
                0.05    0.06 15791566/15791566     std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&) [10]
[158]    0.1    0.05    0.06 15791566         void __gnu_cxx::__alloc_traits<std::allocator<std::string> >::construct<std::string>(std::allocator<std::string>&, std::string*, std::string const&) [158]
                0.04    0.02 15791566/15791566     __gnu_cxx::new_allocator<std::string>::construct(std::string*, std::string const&) [199]
-----------------------------------------------
                0.00    0.00    1032/26093546     xsd::cxx::tree::sequence<SimulinkModel::XSD::var_T, false>::end() const [319]
                0.00    0.00    2516/26093546     xsd::cxx::tree::sequence<SimulinkModel::XSD::link_T, false>::end() const [305]
                0.00    0.00  183198/26093546     xsd::cxx::tree::sequence_common::sequence_common(xsd::cxx::tree::sequence_common const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [227]
                0.05    0.05 25906800/26093546     xsd::cxx::tree::sequence_common::operator=(xsd::cxx::tree::sequence_common const&) [33]
[159]    0.1    0.05    0.05 26093546         std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::end() const [159]
                0.05    0.00 26093546/52186060     __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr const*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >::__normal_iterator(xsd::cxx::tree::sequence_common::ptr const* const&) [160]
-----------------------------------------------
                0.05    0.00 26092514/52186060     std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::begin() const [163]
                0.05    0.00 26093546/52186060     std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::end() const [159]
[160]    0.1    0.10    0.00 52186060         __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr const*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >::__normal_iterator(xsd::cxx::tree::sequence_common::ptr const* const&) [160]
-----------------------------------------------
                0.06    0.04 20849183/20849183     std::_Vector_base<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::_Vector_impl::~_Vector_impl() [127]
[161]    0.1    0.06    0.04 20849183         std::allocator<BLG::blnode_T*>::~allocator() [161]
                0.04    0.00 20849183/20849183     __gnu_cxx::new_allocator<BLG::blnode_T*>::~new_allocator() [218]
-----------------------------------------------
                0.00    0.00      72/20849253     BLG::bledge_T** std::__copy_move_a2<false, BLG::bledge_T**, BLG::bledge_T**>(BLG::bledge_T**, BLG::bledge_T**, BLG::bledge_T**) [337]
                0.05    0.05 20849181/20849253     BLG::bledge_T** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >, BLG::bledge_T**>(__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >, __gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >, BLG::bledge_T**) [42]
[162]    0.1    0.05    0.05 20849253         std::_Niter_base<BLG::bledge_T**>::iterator_type std::__niter_base<BLG::bledge_T**>(BLG::bledge_T**) [162]
                0.05    0.00 20849253/20849301     std::_Iter_base<BLG::bledge_T**, false>::_S_base(BLG::bledge_T**) [209]
-----------------------------------------------
                0.00    0.00     262/26092514     xsd::cxx::tree::sequence<SimulinkModel::XSD::var_T, false>::begin() const [329]
                0.00    0.00    2254/26092514     xsd::cxx::tree::sequence<SimulinkModel::XSD::link_T, false>::begin() const [307]
                0.00    0.00  183198/26092514     xsd::cxx::tree::sequence_common::sequence_common(xsd::cxx::tree::sequence_common const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [227]
                0.05    0.05 25906800/26092514     xsd::cxx::tree::sequence_common::operator=(xsd::cxx::tree::sequence_common const&) [33]
[163]    0.1    0.05    0.05 26092514         std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::begin() const [163]
                0.05    0.00 26092514/52186060     __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr const*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >::__normal_iterator(xsd::cxx::tree::sequence_common::ptr const* const&) [160]
-----------------------------------------------
                0.06    0.03 31583132/31583132     std::vector<std::string, std::allocator<std::string> >::max_size() const [106]
[164]    0.1    0.06    0.03 31583132         __gnu_cxx::__alloc_traits<std::allocator<std::string> >::max_size(std::allocator<std::string> const&) [164]
                0.03    0.00 31583132/84015443     __gnu_cxx::new_allocator<std::string>::max_size() const [165]
-----------------------------------------------
                0.03    0.00 31583132/84015443     __gnu_cxx::__alloc_traits<std::allocator<std::string> >::max_size(std::allocator<std::string> const&) [164]
                0.06    0.00 52432311/84015443     __gnu_cxx::new_allocator<std::string>::allocate(unsigned long, void const*) [101]
[165]    0.1    0.09    0.00 84015443         __gnu_cxx::new_allocator<std::string>::max_size() const [165]
-----------------------------------------------
                0.09    0.00 36640747/36640747     std::vector<std::string, std::allocator<std::string> >::vector(std::vector<std::string, std::allocator<std::string> > const&) [3]
[166]    0.1    0.09    0.00 36640747         __gnu_cxx::__alloc_traits<std::allocator<std::string> >::_S_select_on_copy(std::allocator<std::string> const&) [166]
-----------------------------------------------
                0.09    0.00 25906758/25906758     xsd::cxx::tree::sequence_common::ptr* std::fill_n<xsd::cxx::tree::sequence_common::ptr*, unsigned long, xsd::cxx::tree::sequence_common::ptr>(xsd::cxx::tree::sequence_common::ptr*, unsigned long, xsd::cxx::tree::sequence_common::ptr const&) [95]
[167]    0.1    0.09    0.00 25906758         __gnu_cxx::__enable_if<!std::__is_scalar<xsd::cxx::tree::sequence_common::ptr>::__value, xsd::cxx::tree::sequence_common::ptr*>::__type std::__fill_n_a<xsd::cxx::tree::sequence_common::ptr*, unsigned long, xsd::cxx::tree::sequence_common::ptr>(xsd::cxx::tree::sequence_common::ptr*, unsigned long, xsd::cxx::tree::sequence_common::ptr const&) [167]
                0.00    0.00       2/49          xsd::cxx::tree::sequence_common::ptr::operator=(xsd::cxx::tree::sequence_common::ptr const&) [421]
-----------------------------------------------
                0.05    0.04 25906758/25906758     xsd::cxx::tree::sequence_common::ptr* std::fill_n<xsd::cxx::tree::sequence_common::ptr*, unsigned long, xsd::cxx::tree::sequence_common::ptr>(xsd::cxx::tree::sequence_common::ptr*, unsigned long, xsd::cxx::tree::sequence_common::ptr const&) [95]
[168]    0.1    0.05    0.04 25906758         std::_Niter_base<xsd::cxx::tree::sequence_common::ptr*>::iterator_type std::__niter_base<xsd::cxx::tree::sequence_common::ptr*>(xsd::cxx::tree::sequence_common::ptr*) [168]
                0.04    0.00 25906758/25906758     std::_Iter_base<xsd::cxx::tree::sequence_common::ptr*, false>::_S_base(xsd::cxx::tree::sequence_common::ptr*) [215]
-----------------------------------------------
                0.06    0.03 20849182/20849182     std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::vector(std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > const&) [34]
[169]    0.1    0.06    0.03 20849182         std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::end() const [169]
                0.03    0.00 20849182/41698364     __gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >::__normal_iterator(BLG::blnode_T* const* const&) [197]
-----------------------------------------------
                0.05    0.04 20849182/20849182     std::_Vector_base<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::_Vector_impl::_Vector_impl(std::allocator<BLG::blnode_T*> const&) [102]
[170]    0.1    0.05    0.04 20849182         std::allocator<BLG::blnode_T*>::allocator(std::allocator<BLG::blnode_T*> const&) [170]
                0.04    0.00 20849182/20849182     __gnu_cxx::new_allocator<BLG::blnode_T*>::new_allocator(__gnu_cxx::new_allocator<BLG::blnode_T*> const&) [219]
-----------------------------------------------
                0.09    0.00 41698364/41698364     std::_Miter_base<__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > > >(__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >) [126]
[171]    0.1    0.09    0.00 41698364         std::_Iter_base<__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >, false>::_S_base(__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >) [171]
-----------------------------------------------
                0.03    0.06 41698362/41698362     std::_Niter_base<__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > > >(__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >) [137]
[172]    0.1    0.03    0.06 41698362         std::_Iter_base<__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >, true>::_S_base(__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >) [172]
                0.06    0.00 41698362/41698362     __gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >::base() const [201]
-----------------------------------------------
                0.00    0.00    1128/41699492     bool __gnu_cxx::operator!=<BLG::blnode_T* const*, BLG::blnode_T**, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >(__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > > const&, __gnu_cxx::__normal_iterator<BLG::blnode_T**, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > > const&) [322]
                0.08    0.00 41698364/41699492     std::_Iter_base<__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >, true>::_S_base(__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >) [147]
[173]    0.1    0.08    0.00 41699492         __gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >::base() const [173]
-----------------------------------------------
                0.00    0.00      36/41698399     std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<BLG::bledge_T**, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >, BLG::bledge_T* const&) [338]
                0.04    0.00 20849181/41698399     std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::vector(std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > const&) [27]
                0.04    0.00 20849182/41698399     std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::~vector() [50]
[174]    0.1    0.08    0.00 41698399         std::_Vector_base<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::_M_get_Tp_allocator() [174]
-----------------------------------------------
                0.04    0.00 20849181/41698362     std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::begin() const [85]
                0.04    0.00 20849181/41698362     std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::end() const [128]
[175]    0.1    0.08    0.00 41698362         __gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >::__normal_iterator(BLG::bledge_T* const* const&) [175]
-----------------------------------------------
                0.00    0.00      24/20849205     std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::max_size() const [350]
                0.08    0.00 20849181/20849205     std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::vector(std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > const&) [27]
[176]    0.1    0.08    0.00 20849205         std::_Vector_base<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::_M_get_Tp_allocator() const [176]
-----------------------------------------------
                0.07    0.01 20849193/20849193     std::_Vector_base<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::_M_allocate(unsigned long) [119]
[177]    0.1    0.07    0.01 20849193         __gnu_cxx::new_allocator<BLG::bledge_T*>::allocate(unsigned long, void const*) [177]
                0.01    0.00 20849193/20849217     __gnu_cxx::new_allocator<BLG::bledge_T*>::max_size() const [253]
-----------------------------------------------
                0.04    0.05 20849194/20849194     std::_Vector_base<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::_M_allocate(unsigned long) [124]
[178]    0.1    0.04    0.05 20849194         __gnu_cxx::new_allocator<BLG::blnode_T*>::allocate(unsigned long, void const*) [178]
                0.05    0.00 20849194/20849218     __gnu_cxx::new_allocator<BLG::blnode_T*>::max_size() const [211]
-----------------------------------------------
                                                 <spontaneous>
[179]    0.1    0.00    0.08                 Simulink::XML::Reader::process_graph() [179]
                0.00    0.08     262/920         Simulink::XML::BlockConnect::~BlockConnect() [91]
-----------------------------------------------
                0.00    0.00      24/20849206     std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::max_size() const [352]
                0.08    0.00 20849182/20849206     std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::vector(std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > const&) [34]
[180]    0.1    0.08    0.00 20849206         std::_Vector_base<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::_M_get_Tp_allocator() const [180]
-----------------------------------------------
                0.08    0.00 20849181/20849181     std::_Vector_base<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::_Vector_impl::_Vector_impl(std::allocator<BLG::bledge_T*> const&) [118]
[181]    0.1    0.08    0.00 20849181         std::allocator<BLG::bledge_T*>::allocator(std::allocator<BLG::bledge_T*> const&) [181]
                0.00    0.00 20849181/20849181     __gnu_cxx::new_allocator<BLG::bledge_T*>::new_allocator(__gnu_cxx::new_allocator<BLG::bledge_T*> const&) [364]
-----------------------------------------------
                0.00    0.00       1/20849182     main [1]
                0.04    0.04 20849181/20849182     sum_path(BLG::BLGraph, BLG::blnode_T*, std::vector<std::string, std::allocator<std::string> >, int, int) [2]
[182]    0.1    0.04    0.04 20849182         xsd::cxx::tree::iterator_adapter<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, SimulinkModel::XSD::performance_T>::iterator_adapter() [182]
                0.04    0.00 20849182/20849292     __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >::__normal_iterator() [222]
-----------------------------------------------
                                                 <spontaneous>
[183]    0.1    0.01    0.06                 BLG::BLGraph::constructFromXRD(Simulink::XML::Reader&) [183]
                0.00    0.06    1127/5635        Simulink::XML::BlockInfo::~BlockInfo() [86]
                0.00    0.00    4390/19457       bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [380]
                0.00    0.00     220/9638        xsd::cxx::tree::flags::flags(unsigned long) [388]
-----------------------------------------------
                0.00    0.00     110/52329059     bool __gnu_cxx::operator==<xsd::cxx::tree::sequence_common::ptr const*, xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >(__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr const*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > > const&, __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > > const&) [342]
                0.00    0.00    3019/52329059     bool __gnu_cxx::operator!=<xsd::cxx::tree::sequence_common::ptr const*, xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >(__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr const*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > > const&, __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > > const&) [312]
                0.07    0.00 52325930/52329059     bool __gnu_cxx::operator!=<xsd::cxx::tree::sequence_common::ptr const*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >(__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr const*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > > const&, __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr const*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > > const&) [129]
[184]    0.1    0.07    0.00 52329059         __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr const*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >::base() const [184]
-----------------------------------------------
                0.00    0.00       1/35191       std::vector<Simulink::XML::BlockInfo*, std::allocator<Simulink::XML::BlockInfo*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<Simulink::XML::BlockInfo**, std::vector<Simulink::XML::BlockInfo*, std::allocator<Simulink::XML::BlockInfo*> > >, unsigned long, Simulink::XML::BlockInfo* const&) [323]
                0.00    0.00    1379/35191       std::vector<Simulink::XML::BlockInfo*, std::allocator<Simulink::XML::BlockInfo*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Simulink::XML::BlockInfo**, std::vector<Simulink::XML::BlockInfo*, std::allocator<Simulink::XML::BlockInfo*> > >, Simulink::XML::BlockInfo* const&) [273]
                0.01    0.06   33811/35191       std::vector<Simulink::XML::BlockInfo*, std::allocator<Simulink::XML::BlockInfo*> >::~vector() [186]
[185]    0.1    0.01    0.06   35191         void std::_Destroy<Simulink::XML::BlockInfo**, Simulink::XML::BlockInfo*>(Simulink::XML::BlockInfo**, Simulink::XML::BlockInfo**, std::allocator<Simulink::XML::BlockInfo*>&) [185]
                0.04    0.02   35191/35191       void std::_Destroy<Simulink::XML::BlockInfo**>(Simulink::XML::BlockInfo**, Simulink::XML::BlockInfo**) [198]
-----------------------------------------------
                0.00    0.00       1/33811       Simulink::XML::Reader::~Reader() [138]
                0.00    0.07   33810/33811       Simulink::XML::BlockInfo::~BlockInfo() [86]
[186]    0.1    0.00    0.07   33811         std::vector<Simulink::XML::BlockInfo*, std::allocator<Simulink::XML::BlockInfo*> >::~vector() [186]
                0.01    0.06   33811/35191       void std::_Destroy<Simulink::XML::BlockInfo**, Simulink::XML::BlockInfo*>(Simulink::XML::BlockInfo**, Simulink::XML::BlockInfo**, std::allocator<Simulink::XML::BlockInfo*>&) [185]
                0.00    0.00   33811/65000       std::_Vector_base<Simulink::XML::BlockInfo*, std::allocator<Simulink::XML::BlockInfo*> >::_M_get_Tp_allocator() [370]
                0.00    0.00   33811/33811       std::_Vector_base<Simulink::XML::BlockInfo*, std::allocator<Simulink::XML::BlockInfo*> >::~_Vector_base() [378]
-----------------------------------------------
                0.00    0.00      41/47081504     std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::_M_fill_initialize(unsigned long, xsd::cxx::tree::sequence_common::ptr const&) [235]
                0.00    0.00      42/47081504     std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::_M_fill_assign(unsigned long, xsd::cxx::tree::sequence_common::ptr const&) [46]
                0.00    0.00      82/47081504     std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::swap(std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >&) [349]
                0.00    0.00   22764/47081504     std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::_M_insert_aux(__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, xsd::cxx::tree::sequence_common::ptr const&) [275]
                0.00    0.00   47986/47081504     std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::reserve(unsigned long) [277]
                0.00    0.00   47986/47081504     xsd::cxx::tree::sequence_common::ptr* std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::_M_allocate_and_copy<xsd::cxx::tree::sequence_common::ptr*>(unsigned long, xsd::cxx::tree::sequence_common::ptr*, xsd::cxx::tree::sequence_common::ptr*) [264]
                0.03    0.00 21055845/47081504     std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::~vector() [55]
                0.04    0.00 25906758/47081504     std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::_M_erase_at_end(xsd::cxx::tree::sequence_common::ptr*) [87]
[187]    0.1    0.07    0.00 47081504         std::_Vector_base<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::_M_get_Tp_allocator() [187]
-----------------------------------------------
                0.07    0.00 41698362/41698362     std::_Miter_base<__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > > >(__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >) [135]
[188]    0.1    0.07    0.00 41698362         std::_Iter_base<__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >, false>::_S_base(__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >) [188]
-----------------------------------------------
                0.07    0.00 20849193/20849193     std::_Vector_base<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::_M_deallocate(BLG::bledge_T**, unsigned long) [139]
[189]    0.1    0.07    0.00 20849193         __gnu_cxx::new_allocator<BLG::bledge_T*>::deallocate(BLG::bledge_T**, unsigned long) [189]
-----------------------------------------------
                0.00    0.06    1127/1127        std::_Rb_tree<std::string, std::pair<std::string const, Simulink::XML::BlockInfo>, std::_Select1st<std::pair<std::string const, Simulink::XML::BlockInfo> >, std::less<std::string>, std::allocator<std::pair<std::string const, Simulink::XML::BlockInfo> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<std::string const, Simulink::XML::BlockInfo> >*) [191]
[190]    0.1    0.00    0.06    1127         __gnu_cxx::new_allocator<std::pair<std::string const, Simulink::XML::BlockInfo> >::destroy(std::pair<std::string const, Simulink::XML::BlockInfo>*) [190]
                0.00    0.06    1127/2254        std::pair<std::string const, Simulink::XML::BlockInfo>::~pair() [141]
-----------------------------------------------
